격자순번,격자100m,위도,경도,실제값,예측값,시계열예측값
3202,다바850094,36.28222588,127.333529,0,0,0.00065559
3203,다바850095,36.28312743,127.3335271,0,0,0.00065559
3204,다바850096,36.28402898,127.3335252,0,0,0.00065559
3205,다바850097,36.28493053,127.3335233,0,0,0.00065559
3206,다바850098,36.28583207,127.3335213,0,0,0.00065559
3207,다바850099,36.28673362,127.3335194,0,0,0.00065559
3208,다바850100,36.28763517,127.3335175,0,0,0.00065559
3209,다바850101,36.28853671,127.3335156,0,0,0.8646995
3210,다바850102,36.28943826,127.3335137,0,0,0.86469245
3211,다바850103,36.29033981,127.3335118,0,0,0.8467387
3212,다바850104,36.29124136,127.3335099,0,0,0.32919395
3213,다바850105,36.2921429,127.3335079,0,0,0.000677968
3214,다바850106,36.29304445,127.333506,1,0,0.83006567
3215,다바850107,36.29394599,127.3335041,1,0,0.8653098
3216,다바850108,36.29484754,127.3335022,1,0,0.77059513
3217,다바850109,36.29574909,127.3335003,0,0,0.8600953
3218,다바850110,36.29665063,127.3334984,1,0,0.7790429
3219,다바850111,36.29755218,127.3334964,1,0,0.8608525
3220,다바850112,36.29845372,127.3334945,0,0,0.7849604
3221,다바850113,36.29935527,127.3334926,1,0,0.8623469
3222,다바850114,36.30025682,127.3334907,1,0,0.86000526
3223,다바850115,36.30115836,127.3334888,1,0,0.8599152
3224,다바850116,36.30205991,127.3334869,0,0,0.8591709
3225,다바850117,36.30296145,127.3334849,0,0,0.860993
3226,다바850118,36.303863,127.333483,0,0,0.85985017
3227,다바850119,36.30476454,127.3334811,1,0,0.87599546
3228,다바850120,36.30566608,127.3334792,1,0,0.8760069
3229,다바850121,36.30656763,127.3334773,1,0,0.87600845
3230,다바850122,36.30746917,127.3334754,1,0,0.8760094
3231,다바850123,36.30837072,127.3334734,0,0,0.8607268
3232,다바850124,36.30927226,127.3334715,0,0,0.86054575
3233,다바851000,36.19748131,127.3348209,0,0,0.85424995
3234,다바851001,36.19838287,127.334819,0,0,0.00065559
3235,다바851002,36.19928443,127.3348171,0,0,0.00065559
3236,다바851003,36.20018599,127.3348152,0,0,0.00065559
3237,다바851004,36.20108755,127.3348133,0,0,0.00065559
3238,다바851005,36.20198911,127.3348114,0,0,0.00065559
3239,다바851006,36.20289067,127.3348095,0,0,0.00065559
3240,다바851007,36.20379223,127.3348077,0,0,0.57843375
3241,다바851008,36.20469379,127.3348058,0,0,0.00065559
3242,다바851009,36.20559535,127.3348039,0,0,0.85164076
3243,다바851010,36.20649691,127.334802,0,0,0.00065559
3244,다바851011,36.20739847,127.3348001,0,0,0.8649036
3245,다바851012,36.20830003,127.3347982,0,0,0.8582572
3246,다바851013,36.20920159,127.3347963,0,0,0.6478568
3247,다바851014,36.21010314,127.3347944,0,0,0.8760156
3248,다바851015,36.2110047,127.3347925,0,0,0.8760277
3249,다바851016,36.21190626,127.3347906,0,0,0.00065559
3250,다바851017,36.21280782,127.3347887,0,0,0.00065559
3251,다바851018,36.21370938,127.3347868,0,0,0.8760284
3252,다바851019,36.21461094,127.3347849,0,0,0.86460954
3253,다바851020,36.2155125,127.334783,0,0,0.00065559
3254,다바851021,36.21641405,127.3347811,0,0,0.6298399
3255,다바851022,36.21731561,127.3347792,0,0,0.00065559
3256,다바851023,36.21821717,127.3347773,0,0,0.00065559
3257,다바851024,36.21911873,127.3347754,0,0,0.00065559
3258,다바851025,36.22002029,127.3347735,0,0,0.00065559
3259,다바851026,36.22092184,127.3347716,0,0,0.00065559
3260,다바851027,36.2218234,127.3347697,0,0,0.00065559
3261,다바851028,36.22272496,127.3347679,1,0,0.8649782
3262,다바851029,36.22362651,127.334766,1,0,0.8651825
3263,다바851030,36.22452807,127.3347641,0,0,0.8625284
3264,다바851031,36.22542963,127.3347622,0,0,0.86630887
3265,다바851032,36.22633118,127.3347603,0,0,0.00065559
3266,다바851033,36.22723274,127.3347584,0,0,0.86566347
3267,다바851034,36.2281343,127.3347565,0,0,0.00065559
3268,다바851035,36.22903585,127.3347546,0,0,0.8536098
3269,다바851036,36.22993741,127.3347527,0,0,0.00065559
3270,다바851037,36.23083897,127.3347508,0,0,0.00065559
3271,다바851038,36.23174052,127.3347489,0,0,0.7693048
3272,다바851039,36.23264208,127.334747,0,0,0.6772664
3273,다바851040,36.23354363,127.3347451,0,0,0.8651079
3274,다바851041,36.23444519,127.3347432,0,0,0.86559755
3275,다바851042,36.23534674,127.3347413,0,0,0.86534023
3276,다바851043,36.2362483,127.3347394,0,0,0.86644053
3277,다바851044,36.23714985,127.3347375,0,0,0.00065559
3278,다바851045,36.23805141,127.3347356,0,0,0.00065559
3279,다바851046,36.23895296,127.3347337,0,0,0.6905071
3280,다바851047,36.23985452,127.3347318,0,0,0.86671424
3281,다바851048,36.24075607,127.3347299,0,0,0.00065559
3282,다바851049,36.24165763,127.334728,0,0,0.87602437
3283,다바851050,36.24255918,127.3347261,0,0,0.86604065
3284,다바851051,36.24346073,127.3347242,0,0,0.8760277
3285,다바851052,36.24436229,127.3347223,0,0,0.86556256
3286,다바851053,36.24526384,127.3347204,0,0,0.00065559
3287,다바851054,36.24616539,127.3347185,0,0,0.00065559
3288,다바851055,36.24706695,127.3347166,0,0,0.8658634
3289,다바851056,36.2479685,127.3347147,0,0,0.86293334
3290,다바851057,36.24887005,127.3347128,0,0,0.8644303
3291,다바851058,36.24977161,127.3347109,0,0,0.8631782
3292,다바851059,36.25067316,127.334709,0,0,0.87602335
3293,다바851060,36.25157471,127.3347071,1,0,0.8760159
3294,다바851061,36.25247627,127.3347052,0,0,0.8649595
3295,다바851062,36.25337782,127.3347033,0,0,0.86558056
3296,다바851063,36.25427937,127.3347014,0,0,0.00065559
3297,다바851064,36.25518092,127.3346995,0,0,0.8660131
3298,다바851065,36.25608248,127.3346976,0,0,0.00065559
3299,다바851066,36.25698403,127.3346957,0,0,0.8640975
3300,다바851067,36.25788558,127.3346938,0,0,0.8491443
3301,다바851068,36.25878713,127.3346919,0,0,0.8652567
3302,다바851069,36.25968868,127.33469,0,0,0.00065559
3303,다바851070,36.26059023,127.3346881,0,0,0.00065559
3304,다바851071,36.26149179,127.3346862,0,0,0.00065559
3305,다바851072,36.26239334,127.3346843,0,0,0.865258
3306,다바851073,36.26329489,127.3346824,0,0,0.864978
3307,다바851074,36.26419644,127.3346805,0,0,0.87601614
3308,다바851075,36.26509799,127.3346786,0,0,0.8760192
3309,다바851076,36.26599954,127.3346767,0,0,0.8760221
3310,다바851077,36.26690109,127.3346748,0,0,0.81751937
3311,다바851078,36.26780264,127.3346729,0,0,0.00065559
3312,다바851079,36.26870419,127.334671,0,0,0.8127866
3313,다바851080,36.26960574,127.3346691,0,0,0.8760392
3314,다바851081,36.27050729,127.3346672,0,0,0.00065559
3315,다바851082,36.27140884,127.3346653,0,0,0.00065559
3316,다바851083,36.27231039,127.3346634,0,0,0.00065559
3317,다바851084,36.27321194,127.3346615,0,0,0.8601236
3318,다바851085,36.27411349,127.3346596,0,0,0.00065559
3319,다바851086,36.27501504,127.3346577,0,0,0.00065559
3320,다바851087,36.27591659,127.3346558,0,0,0.00065559
3321,다바851088,36.27681814,127.3346539,0,0,0.86391556
3322,다바851089,36.27771968,127.334652,0,0,0.86392653
3323,다바851090,36.27862123,127.3346501,0,0,0.8640947
3324,다바851091,36.27952278,127.3346482,0,0,0.8651644
3325,다바851092,36.28042433,127.3346463,0,0,0.00065559
3326,다바851093,36.28132588,127.3346444,0,0,0.00065559
3327,다바851094,36.28222743,127.3346425,0,0,0.00065559
3328,다바851095,36.28312897,127.3346406,0,0,0.001494253
3329,다바851096,36.28403052,127.3346387,0,0,0.00065559
3330,다바851097,36.28493207,127.3346368,0,0,0.00065559
3331,다바851098,36.28583362,127.3346349,0,0,0.00065559
3332,다바851099,36.28673517,127.334633,0,0,0.00065559
3333,다바851100,36.28763671,127.3346311,0,0,0.00065559
3334,다바851101,36.28853826,127.3346292,0,0,0.00065559
3335,다바851102,36.28943981,127.3346273,0,0,0.86603206
3336,다바851103,36.29034135,127.3346254,0,0,0.8630035
3337,다바851104,36.2912429,127.3346235,0,0,0.8493518
3338,다바851105,36.29214445,127.3346216,0,0,0.00065559
3339,다바851106,36.29304599,127.3346197,1,0,0.7983727
3340,다바851107,36.29394754,127.3346178,1,0,0.86496204
3341,다바851108,36.29484909,127.3346159,1,0,0.76288044
3342,다바851109,36.29575063,127.334614,1,0,0.8760033
3343,다바851110,36.29665218,127.3346121,0,0,0.799079
3344,다바851111,36.29755372,127.3346102,0,0,0.00065559
3345,다바851112,36.29845527,127.3346083,0,0,0.8021476
3346,다바851113,36.29935682,127.3346064,1,0,0.7839896
3347,다바851114,36.30025836,127.3346045,1,0,0.7772519
3348,다바851115,36.30115991,127.3346026,0,0,0.8598334
3349,다바851116,36.30206145,127.3346007,0,0,0.8593879
3350,다바851117,36.302963,127.3345988,0,0,0.8595435
3351,다바851118,36.30386454,127.3345969,0,0,0.86005294
3352,다바851119,36.30476609,127.334595,0,0,0.85979086
3353,다바851120,36.30566763,127.334593,0,0,0.8598656
3354,다바851121,36.30656918,127.3345911,0,0,0.8597722
3355,다바851122,36.30747072,127.3345892,0,0,0.8598389
3356,다바851123,36.30837226,127.3345873,0,0,0.86002266
3357,다바851124,36.30927381,127.3345854,0,0,0.8597942
3358,다바851125,36.31017535,127.3345835,0,0,0.00065559
3359,다바852000,36.19748284,127.3359332,0,0,0.6843354
3360,다바852001,36.1983844,127.3359313,0,0,0.86602044
3361,다바852002,36.19928596,127.3359295,0,0,0.00065559
3362,다바852003,36.20018752,127.3359276,0,0,0.00065559
3363,다바852004,36.20108908,127.3359257,0,0,0.00065559
3364,다바852005,36.20199064,127.3359238,0,0,0.8565026
3365,다바852006,36.2028922,127.3359219,0,0,0.00065559
3366,다바852007,36.20379376,127.3359201,0,0,0.00065559
3367,다바852008,36.20469532,127.3359182,0,0,0.00065559
3368,다바852009,36.20559688,127.3359163,0,0,0.00065559
3369,다바852010,36.20649844,127.3359144,0,0,0.00065559
3370,다바852011,36.2074,127.3359125,0,0,0.00065559
3371,다바852012,36.20830156,127.3359106,0,0,0.00065559
3372,다바852013,36.20920312,127.3359088,0,0,0.00065559
3373,다바852014,36.21010468,127.3359069,0,0,0.85332656
3374,다바852015,36.21100623,127.335905,0,0,0.8760264
3375,다바852016,36.21190779,127.3359031,1,0,0.87601155
3376,다바852017,36.21280935,127.3359012,0,0,0.8760143
3377,다바852018,36.21371091,127.3358994,0,0,0.8760272
3378,다바852019,36.21461247,127.3358975,0,0,0.87601507
3379,다바852020,36.21551403,127.3358956,0,0,0.8647973
3380,다바852021,36.21641558,127.3358937,0,0,0.8760249
3381,다바852022,36.21731714,127.3358918,0,0,0.8484983
3382,다바852023,36.2182187,127.3358899,0,0,0.00065559
3383,다바852024,36.21912026,127.3358881,0,0,0.60842407
3384,다바852025,36.22002182,127.3358862,0,0,0.00065559
3385,다바852026,36.22092337,127.3358843,0,0,0.00065559
3386,다바852027,36.22182493,127.3358824,0,0,0.86537796
3387,다바852028,36.22272649,127.3358805,0,0,0.8630476
3388,다바852029,36.22362805,127.3358786,0,0,0.8660824
3389,다바852030,36.2245296,127.3358768,0,0,0.00065559
3390,다바852031,36.22543116,127.3358749,0,0,0.00065559
3391,다바852032,36.22633272,127.335873,0,0,0.00065559
3392,다바852033,36.22723427,127.3358711,0,0,0.5641489
3393,다바852034,36.22813583,127.3358692,0,0,0.00065559
3394,다바852035,36.22903738,127.3358673,0,0,0.7766927
3395,다바852036,36.22993894,127.3358655,0,0,0.82406515
3396,다바852037,36.2308405,127.3358636,0,0,0.86489475
3397,다바852038,36.23174205,127.3358617,0,0,0.00065559
3398,다바852039,36.23264361,127.3358598,0,0,0.8657263
3399,다바852040,36.23354516,127.3358579,0,0,0.86578786
3400,다바852041,36.23444672,127.335856,0,0,0.85910994
3401,다바852042,36.23534827,127.3358541,0,0,0.8645915
3402,다바852043,36.23624983,127.3358523,0,0,0.86506957
3403,다바852044,36.23715138,127.3358504,0,0,0.86588746
3404,다바852045,36.23805294,127.3358485,0,0,0.6898631
3405,다바852046,36.23895449,127.3358466,0,0,0.00065559
3406,다바852047,36.23985605,127.3358447,0,0,0.00065559
3407,다바852048,36.2407576,127.3358428,0,0,0.00065559
3408,다바852049,36.24165916,127.335841,0,0,0.68817556
3409,다바852050,36.24256071,127.3358391,0,0,0.00065559
3410,다바852051,36.24346227,127.3358372,0,0,0.8652605
3411,다바852052,36.24436382,127.3358353,0,0,0.86594945
3412,다바852053,36.24526537,127.3358334,0,0,0.00065559
3413,다바852054,36.24616693,127.3358315,0,0,0.00065559
3414,다바852055,36.24706848,127.3358296,0,0,0.00065559
3415,다바852056,36.24797003,127.3358278,0,0,0.8656361
3416,다바852057,36.24887159,127.3358259,0,0,0.87602603
3417,다바852058,36.24977314,127.335824,0,0,0.8760192
3418,다바852059,36.25067469,127.3358221,0,0,0.86416227
3419,다바852060,36.25157625,127.3358202,0,0,0.8760165
3420,다바852061,36.2524778,127.3358183,1,0,0.87601113
3421,다바852062,36.25337935,127.3358164,0,0,0.87602437
3422,다바852063,36.2542809,127.3358146,0,0,0.8653833
3423,다바852064,36.25518246,127.3358127,0,0,0.8597894
3424,다바852065,36.25608401,127.3358108,0,0,0.00065559
3425,다바852066,36.25698556,127.3358089,0,0,0.00065559
3426,다바852067,36.25788711,127.335807,0,0,0.8657349
3427,다바852068,36.25878866,127.3358051,0,0,0.86560667
3428,다바852069,36.25969022,127.3358032,0,0,0.86545074
3429,다바852070,36.26059177,127.3358013,0,0,0.71986437
3430,다바852071,36.26149332,127.3357995,0,0,0.8658065
3431,다바852072,36.26239487,127.3357976,0,0,0.8651026
3432,다바852073,36.26329642,127.3357957,0,0,0.86476094
3433,다바852074,36.26419797,127.3357938,0,0,0.8650619
3434,다바852075,36.26509952,127.3357919,0,0,0.8653293
3435,다바852076,36.26600107,127.33579,0,0,0.86534655
3436,다바852077,36.26690262,127.3357881,0,0,0.00065559
3437,다바852078,36.26780417,127.3357862,0,0,0.00065559
3438,다바852079,36.26870572,127.3357844,0,0,0.00065559
3439,다바852080,36.26960727,127.3357825,0,0,0.00065559
3440,다바852081,36.27050882,127.3357806,0,0,0.00065559
3441,다바852082,36.27141037,127.3357787,0,0,0.8655136
3442,다바852083,36.27231192,127.3357768,0,0,0.86580974
3443,다바852084,36.27321347,127.3357749,0,0,0.8657159
3444,다바852085,36.27411502,127.335773,0,0,0.00065559
3445,다바852086,36.27501657,127.3357711,0,0,0.86469674
3446,다바852087,36.27591812,127.3357693,0,0,0.86600524
3447,다바852088,36.27681967,127.3357674,0,0,0.86522526
3448,다바852089,36.27772122,127.3357655,0,0,0.8641022
3449,다바852090,36.27862277,127.3357636,0,0,0.8642927
3450,다바852091,36.27952432,127.3357617,0,0,0.8648822
3451,다바852092,36.28042586,127.3357598,0,0,0.00065559
3452,다바852093,36.28132741,127.3357579,0,0,0.00065559
3453,다바852094,36.28222896,127.335756,0,0,0.00065559
3454,다바852095,36.28313051,127.3357541,0,0,0.00065559
3455,다바852096,36.28403206,127.3357523,0,0,0.86310035
3456,다바852097,36.28493361,127.3357504,0,0,0.00065559
3457,다바852098,36.28583515,127.3357485,0,0,0.00065559
3458,다바852099,36.2867367,127.3357466,0,0,0.00065559
3459,다바852100,36.28763825,127.3357447,0,0,0.86360705
3460,다바852101,36.28853979,127.3357428,0,0,0.00065559
3461,다바852102,36.28944134,127.3357409,0,0,0.00065559
3462,다바852103,36.29034289,127.335739,0,0,0.8646915
3463,다바852104,36.29124444,127.3357371,0,0,0.86550754
3464,다바852105,36.29214598,127.3357353,0,0,0.6913801
3465,다바852106,36.29304753,127.3357334,0,0,0.862012
3466,다바852107,36.29394908,127.3357315,1,0,0.87600625
3467,다바852108,36.29485062,127.3357296,1,0,0.87600154
3468,다바852109,36.29575217,127.3357277,1,0,0.8760016
3469,다바852110,36.29665371,127.3357258,0,0,0.8598338
3470,다바852111,36.29755526,127.3357239,0,0,0.85997206
3471,다바852112,36.29845681,127.335722,0,0,0.86031175
3472,다바852113,36.29935835,127.3357201,1,0,0.87597764
3473,다바852114,36.3002599,127.3357182,1,0,0.87597287
3474,다바852115,36.30116144,127.3357163,1,0,0.87598306
3475,다바852116,36.30206299,127.3357145,0,0,0.85990864
3476,다바852117,36.30296453,127.3357126,0,0,0.85971665
3477,다바852118,36.30386608,127.3357107,0,0,0.859766
3478,다바852119,36.30476762,127.3357088,1,0,0.8759852
3479,다바852120,36.30566917,127.3357069,1,0,0.87601066
3480,다바852121,36.30657071,127.335705,1,0,0.87600636
3481,다바852122,36.30747226,127.3357031,1,0,0.8760057
3482,다바852123,36.3083738,127.3357012,1,0,0.8614016
3483,다바852124,36.30927534,127.3356993,1,0,0.8656701
3484,다바852125,36.31017689,127.3356974,1,0,0.8626183
3485,다바853000,36.19748435,127.3370455,0,0,0.00065559
3486,다바853001,36.19838592,127.3370437,0,0,0.00065559
3487,다바853002,36.19928748,127.3370418,0,0,0.00065559
3488,다바853003,36.20018904,127.3370399,0,0,0.00065559
3489,다바853004,36.2010906,127.3370381,0,0,0.86589175
3490,다바853005,36.20199216,127.3370362,0,0,0.00065559
3491,다바853006,36.20289372,127.3370343,0,0,0.00065559
3492,다바853007,36.20379528,127.3370325,0,0,0.00065559
3493,다바853008,36.20469684,127.3370306,0,0,0.00065559
3494,다바853009,36.2055984,127.3370287,0,0,0.00065559
3495,다바853010,36.20649996,127.3370268,0,0,0.00065559
3496,다바853011,36.20740152,127.337025,0,0,0.86548066
3497,다바853012,36.20830308,127.3370231,0,0,0.86116105
3498,다바853013,36.20920464,127.3370212,0,0,0.67297167
3499,다바853014,36.2101062,127.3370194,0,0,0.864666
3500,다바853015,36.21100775,127.3370175,0,0,0.86571383
3501,다바853016,36.21190931,127.3370156,0,0,0.8760201
3502,다바853017,36.21281087,127.3370138,0,0,0.87602246
3503,다바853018,36.21371243,127.3370119,1,0,0.87602156
3504,다바853019,36.21461399,127.33701,0,0,0.8760259
3505,다바853020,36.21551555,127.3370082,0,0,0.86531824
3506,다바853021,36.21641711,127.3370063,0,0,0.87601835
3507,다바853022,36.21731866,127.3370044,0,0,0.8647126
3508,다바853023,36.21822022,127.3370025,0,0,0.8643649
3509,다바853024,36.21912178,127.3370007,0,0,0.86550003
3510,다바853025,36.22002334,127.3369988,0,0,0.00065559
3511,다바853026,36.22092489,127.3369969,0,0,0.00065559
3512,다바853027,36.22182645,127.3369951,0,0,0.00065559
3513,다바853028,36.22272801,127.3369932,0,0,0.00065559
3514,다바853029,36.22362957,127.3369913,0,0,0.49419126
3515,다바853030,36.22453112,127.3369894,0,0,0.00065559
3516,다바853031,36.22543268,127.3369876,0,0,0.00065559
3517,다바853032,36.22633424,127.3369857,0,0,0.00065559
3518,다바853033,36.22723579,127.3369838,0,0,0.00065559
3519,다바853034,36.22813735,127.336982,0,0,0.00065559
3520,다바853035,36.22903891,127.3369801,0,0,0.83200085
3521,다바853036,36.22994046,127.3369782,0,0,0.86285275
3522,다바853037,36.23084202,127.3369764,0,0,0.82841426
3523,다바853038,36.23174357,127.3369745,0,0,0.8652646
3524,다바853039,36.23264513,127.3369726,0,0,0.86633307
3525,다바853040,36.23354669,127.3369707,0,0,0.87602377
3526,다바853041,36.23444824,127.3369689,0,0,0.86577016
3527,다바853042,36.2353498,127.336967,0,0,0.8128221
3528,다바853043,36.23625135,127.3369651,0,0,0.85563177
3529,다바853044,36.23715291,127.3369633,0,0,0.8410311
3530,다바853045,36.23805446,127.3369614,0,0,0.00065559
3531,다바853046,36.23895602,127.3369595,0,0,0.00065559
3532,다바853047,36.23985757,127.3369576,0,0,0.8391376
