grid_idx,격자100m,위도,경도
5135,다바864052,36.2443814,127.349191
5136,다바864053,36.24528296,127.3491893
5137,다바864054,36.24618451,127.3491876
5138,다바864055,36.24708606,127.3491858
5139,다바864056,36.24798762,127.3491841
5140,다바864057,36.24888917,127.3491824
5141,다바864058,36.24979073,127.3491806
5142,다바864059,36.25069228,127.3491789
5143,다바864060,36.25159383,127.3491772
5144,다바864061,36.25249539,127.3491754
5145,다바864062,36.25339694,127.3491737
5146,다바864063,36.25429849,127.349172
5147,다바864064,36.25520004,127.3491702
5148,다바864065,36.2561016,127.3491685
5149,다바864066,36.25700315,127.3491668
5150,다바864067,36.2579047,127.349165
5151,다바864068,36.25880625,127.3491633
5152,다바864069,36.25970781,127.3491616
5153,다바864070,36.26060936,127.3491598
5154,다바864071,36.26151091,127.3491581
5155,다바864072,36.26241246,127.3491564
5156,다바864073,36.26331401,127.3491546
5157,다바864074,36.26421557,127.3491529
5158,다바864075,36.26511712,127.3491512
5159,다바864076,36.26601867,127.3491494
5160,다바864077,36.26692022,127.3491477
5161,다바864078,36.26782177,127.349146
5162,다바864079,36.26872332,127.3491442
5163,다바864080,36.26962487,127.3491425
5164,다바864081,36.27052642,127.3491408
5165,다바864082,36.27142797,127.349139
5166,다바864083,36.27232952,127.3491373
5167,다바864084,36.27323107,127.3491356
5168,다바864085,36.27413262,127.3491338
5169,다바864086,36.27503417,127.3491321
5170,다바864087,36.27593572,127.3491304
5171,다바864088,36.27683727,127.3491286
5172,다바864089,36.27773882,127.3491269
5173,다바864090,36.27864037,127.3491252
5174,다바864091,36.27954192,127.3491234
5175,다바864092,36.28044347,127.3491217
5176,다바864093,36.28134502,127.3491199
5177,다바864094,36.28224657,127.3491182
5178,다바864095,36.28314812,127.3491165
5179,다바864096,36.28404966,127.3491147
5180,다바864097,36.28495121,127.349113
5181,다바864098,36.28585276,127.3491113
5182,다바864099,36.28675431,127.3491095
5183,다바864100,36.28765586,127.3491078
5184,다바864101,36.2885574,127.3491061
5185,다바864102,36.28945895,127.3491043
5186,다바864103,36.2903605,127.3491026
5187,다바864104,36.29126205,127.3491009
5188,다바864105,36.29216359,127.3490991
5189,다바864106,36.29306514,127.3490974
5190,다바864107,36.29396669,127.3490956
5191,다바864108,36.29486824,127.3490939
5192,다바864109,36.29576978,127.3490922
5193,다바864110,36.29667133,127.3490904
5194,다바864111,36.29757288,127.3490887
5195,다바864112,36.29847442,127.349087
5196,다바864113,36.29937597,127.3490852
5197,다바864114,36.30027751,127.3490835
5198,다바864115,36.30117906,127.3490818
5199,다바864116,36.30208061,127.34908
5200,다바864117,36.30298215,127.3490783
5201,다바864118,36.3038837,127.3490765
5202,다바864119,36.30478524,127.3490748
5203,다바864120,36.30568679,127.3490731
5204,다바864121,36.30658833,127.3490713
5205,다바864122,36.30748988,127.3490696
5206,다바864123,36.30839142,127.3490679
5207,다바864124,36.30929297,127.3490661
5208,다바864125,36.31019451,127.3490644
5209,다바864126,36.31109606,127.3490626
5210,다바864127,36.3119976,127.3490609
5211,다바864128,36.31289914,127.3490592
5212,다바864129,36.31380069,127.3490574
5213,다바864130,36.31470223,127.3490557
5214,다바864131,36.315603780000004,127.349054
5215,다바864132,36.31650532,127.3490522
5216,다바864133,36.31740686,127.3490505
5217,다바864134,36.31830841,127.3490487
5218,다바864135,36.31920995,127.349047
5219,다바864136,36.32011149,127.3490453
5220,다바864137,36.32101304,127.3490435
5221,다바864138,36.32191458,127.3490418
5222,다바864139,36.32281612,127.34904
5223,다바864140,36.32371766,127.3490383
5224,다바864141,36.32461921,127.3490366
5225,다바864142,36.32552075,127.3490348
5226,다바864143,36.32642229,127.3490331
5227,다바864144,36.32732383,127.3490314
5228,다바864145,36.32822537,127.3490296
5229,다바864146,36.32912692,127.3490279
5230,다바864147,36.33002846,127.3490261
5231,다바864148,36.33093,127.3490244
5232,다바864149,36.33183154,127.3490227
5233,다바865013,36.20922207,127.350371
5234,다바865014,36.21012363,127.3503693
5235,다바865015,36.21102519,127.3503676
5236,다바865016,36.21192675,127.3503658
5237,다바865017,36.21282831,127.3503641
5238,다바865018,36.21372987,127.3503624
5239,다바865019,36.21463143,127.3503607
5240,다바865020,36.21553299,127.350359
5241,다바865021,36.21643454,127.3503573
5242,다바865022,36.2173361,127.3503555
5243,다바865023,36.21823766,127.3503538
5244,다바865024,36.21913922,127.3503521
5245,다바865025,36.22004078,127.3503504
5246,다바865026,36.22094234,127.3503487
5247,다바865027,36.22184389,127.350347
5248,다바865028,36.22274545,127.3503452
5249,다바865029,36.22364701,127.3503435
5250,다바865030,36.22454857,127.3503418
5251,다바865031,36.22545012,127.3503401
5252,다바865032,36.22635168,127.3503384
5253,다바865033,36.22725324,127.3503367
5254,다바865034,36.2281548,127.3503349
5255,다바865035,36.22905635,127.3503332
5256,다바865036,36.22995791,127.3503315
5257,다바865037,36.23085947,127.3503298
5258,다바865038,36.23176102,127.3503281
5259,다바865039,36.23266258,127.3503263
5260,다바865040,36.23356414,127.3503246
5261,다바865041,36.23446569,127.3503229
5262,다바865042,36.23536725,127.3503212
5263,다바865043,36.2362688,127.3503195
5264,다바865044,36.23717036,127.3503178
5265,다바865045,36.23807191,127.350316
5266,다바865046,36.23897347,127.3503143
5267,다바865047,36.23987502,127.3503126
5268,다바865048,36.24077658,127.3503109
5269,다바865049,36.24167813,127.3503092
5270,다바865050,36.24257969,127.3503074
5271,다바865051,36.24348124,127.3503057
5272,다바865052,36.2443828,127.350304
5273,다바865053,36.24528435,127.3503023
5274,다바865054,36.24618591,127.3503006
5275,다바865055,36.24708746,127.3502988
5276,다바865056,36.24798902,127.3502971
5277,다바865057,36.24889057,127.3502954
5278,다바865058,36.24979212,127.3502937
5279,다바865059,36.25069368,127.350292
5280,다바865060,36.25159523,127.3502902
5281,다바865061,36.25249678,127.3502885
5282,다바865062,36.25339834,127.3502868
5283,다바865063,36.25429989,127.3502851
5284,다바865064,36.25520144,127.3502834
5285,다바865065,36.256103,127.3502816
5286,다바865066,36.25700455,127.3502799
5287,다바865067,36.2579061,127.3502782
5288,다바865068,36.25880765,127.3502765
5289,다바865069,36.25970921,127.3502748
5290,다바865070,36.26061076,127.350273
5291,다바865071,36.26151231,127.3502713
5292,다바865072,36.26241386,127.3502696
5293,다바865073,36.26331541,127.3502679
5294,다바865074,36.26421696,127.3502662
5295,다바865075,36.26511852,127.3502644
5296,다바865076,36.26602007,127.3502627
5297,다바865077,36.26692162,127.350261
5298,다바865078,36.26782317,127.3502593
5299,다바865079,36.26872472,127.3502576
5300,다바865080,36.26962627,127.3502558
5301,다바865081,36.27052782,127.3502541
5302,다바865082,36.27142937,127.3502524
5303,다바865083,36.27233092,127.3502507
5304,다바865084,36.27323247,127.3502489
5305,다바865085,36.27413402,127.3502472
5306,다바865086,36.27503557,127.3502455
5307,다바865087,36.27593712,127.3502438
5308,다바865088,36.27683867,127.3502421
5309,다바865089,36.27774022,127.3502403
5310,다바865090,36.27864177,127.3502386
5311,다바865091,36.27954332,127.3502369
5312,다바865092,36.28044487,127.3502352
5313,다바865093,36.28134642,127.3502334
5314,다바865094,36.28224797,127.3502317
5315,다바865095,36.28314952,127.35023
5316,다바865096,36.28405106,127.3502283
5317,다바865097,36.28495261,127.3502266
5318,다바865098,36.28585416,127.3502248
5319,다바865099,36.28675571,127.3502231
5320,다바865100,36.28765726,127.3502214
5321,다바865101,36.2885588,127.3502197
5322,다바865102,36.28946035,127.3502179
5323,다바865103,36.2903619,127.3502162
5324,다바865104,36.29126345,127.3502145
5325,다바865105,36.29216499,127.3502128
5326,다바865106,36.29306654,127.3502111
5327,다바865107,36.29396809,127.3502093
5328,다바865108,36.29486964,127.3502076
5329,다바865109,36.29577118,127.3502059
5330,다바865110,36.29667273,127.3502042
5331,다바865111,36.29757428,127.3502024
5332,다바865112,36.29847582,127.3502007
5333,다바865113,36.29937737,127.350199
5334,다바865114,36.30027891,127.3501973
5335,다바865115,36.30118046,127.3501955
5336,다바865116,36.30208201,127.3501938
5337,다바865117,36.30298355,127.3501921
5338,다바865118,36.3038851,127.3501904
5339,다바865119,36.30478664,127.3501886
5340,다바865120,36.30568819,127.3501869
5341,다바865121,36.30658973,127.3501852
5342,다바865122,36.30749128,127.3501835
5343,다바865123,36.30839282,127.3501817
5344,다바865124,36.30929437,127.35018
5345,다바865125,36.31019591,127.3501783
5346,다바865126,36.31109746,127.3501766
5347,다바865127,36.311999,127.3501748
5348,다바865128,36.31290055,127.3501731
5349,다바865129,36.31380209,127.3501714
5350,다바865130,36.31470363,127.3501697
5351,다바865131,36.31560518,127.3501679
5352,다바865132,36.31650672,127.3501662
5353,다바865133,36.31740826,127.3501645
5354,다바865134,36.31830981,127.3501628
5355,다바865135,36.31921135,127.350161
5356,다바865136,36.32011289,127.3501593
5357,다바865137,36.32101444,127.3501576
5358,다바865138,36.32191598,127.3501559
5359,다바865139,36.32281752,127.3501541
5360,다바865140,36.32371907,127.3501524
5361,다바865141,36.32462061,127.3501507
5362,다바865142,36.32552215,127.350149
5363,다바865143,36.32642369,127.3501472
5364,다바865144,36.32732523,127.3501455
5365,다바865145,36.32822678,127.3501438
5366,다바865146,36.32912832,127.3501421
5367,다바865147,36.33002986,127.3501403
5368,다바865148,36.3309314,127.3501386
5369,다바865149,36.33183294,127.3501369
5370,다바865166,36.34715912,127.3501075
5371,다바865167,36.34806066,127.3501058
5372,다바865168,36.3489622,127.3501041
5373,다바865169,36.34986374,127.3501023
5374,다바865170,36.35076528,127.3501006
5375,다바865171,36.35166682,127.3500989
5376,다바865172,36.35256835,127.3500971
5377,다바866014,36.21012502,127.3514818
5378,다바866015,36.21102658,127.3514801
5379,다바866016,36.21192814,127.3514784
5380,다바866017,36.21282969,127.3514767
5381,다바866018,36.21373125,127.351475
5382,다바866019,36.21463281,127.3514733
5383,다바866020,36.21553437,127.3514715
5384,다바866021,36.21643593,127.3514698
5385,다바866022,36.21733749,127.3514681
5386,다바866023,36.21823905,127.3514664
5387,다바866024,36.21914061,127.3514647
5388,다바866025,36.22004216,127.351463
5389,다바866026,36.22094372,127.3514613
5390,다바866027,36.22184528,127.3514596
5391,다바866028,36.22274684,127.3514579
5392,다바866029,36.2236484,127.3514562
5393,다바866030,36.22454995,127.3514545
5394,다바866031,36.22545151,127.3514528
5395,다바866032,36.22635307,127.3514511
5396,다바866033,36.22725463,127.3514494
5397,다바866034,36.22815618,127.3514477
5398,다바866035,36.22905774,127.351446
5399,다바866036,36.2299593,127.3514443
5400,다바866037,36.23086085,127.3514426
5401,다바866038,36.23176241,127.3514409
5402,다바866039,36.23266397,127.3514392
5403,다바866040,36.23356552,127.3514375
5404,다바866041,36.23446708,127.3514357
5405,다바866042,36.23536863,127.351434
5406,다바866043,36.23627019,127.3514323
5407,다바866044,36.23717175,127.3514306
5408,다바866045,36.2380733,127.3514289
5409,다바866046,36.23897486,127.3514272
5410,다바866047,36.23987641,127.3514255
5411,다바866048,36.24077797,127.3514238
5412,다바866049,36.24167952,127.3514221
5413,다바866050,36.24258108,127.3514204
5414,다바866051,36.24348263,127.3514187
5415,다바866052,36.24438419,127.351417
5416,다바866053,36.24528574,127.3514153
5417,다바866054,36.2461873,127.3514136
5418,다바866055,36.24708885,127.3514119
5419,다바866056,36.2479904,127.3514102
5420,다바866057,36.24889196,127.3514084
5421,다바866058,36.24979351,127.3514067
5422,다바866059,36.25069506,127.351405
5423,다바866060,36.25159662,127.3514033
5424,다바866061,36.25249817,127.3514016
5425,다바866062,36.25339972,127.3513999
5426,다바866063,36.25430128,127.3513982
5427,다바866064,36.25520283,127.3513965
5428,다바866065,36.25610438,127.3513948
5429,다바866066,36.25700594,127.3513931
5430,다바866067,36.25790749,127.3513914
5431,다바866068,36.25880904,127.3513897
5432,다바866069,36.25971059,127.351388
5433,다바866070,36.26061215,127.3513863
5434,다바866071,36.2615137,127.3513845
5435,다바866072,36.26241525,127.3513828
5436,다바866073,36.2633168,127.3513811
5437,다바866074,36.26421835,127.3513794
5438,다바866075,36.2651199,127.3513777
5439,다바866076,36.26602146,127.351376
5440,다바866077,36.26692301,127.3513743
5441,다바866078,36.26782456,127.3513726
5442,다바866079,36.26872611,127.3513709
5443,다바866080,36.26962766,127.3513692
5444,다바866081,36.27052921,127.3513675
5445,다바866082,36.27143076,127.3513658
5446,다바866083,36.27233231,127.351364
5447,다바866084,36.27323386,127.3513623
5448,다바866085,36.27413541,127.3513606
5449,다바866086,36.27503696,127.3513589
5450,다바866087,36.27593851,127.3513572
5451,다바866088,36.27684006,127.3513555
5452,다바866089,36.27774161,127.3513538
5453,다바866090,36.27864316,127.3513521
5454,다바866091,36.27954471,127.3513504
5455,다바866092,36.28044626,127.3513487
5456,다바866093,36.28134781,127.351347
5457,다바866094,36.28224936,127.3513452
5458,다바866095,36.2831509,127.3513435
5459,다바866096,36.28405245,127.3513418
5460,다바866097,36.284954,127.3513401
5461,다바866098,36.28585555,127.3513384
5462,다바866099,36.2867571,127.3513367
5463,다바866100,36.28765865,127.351335
5464,다바866101,36.28856019,127.3513333
5465,다바866102,36.28946174,127.3513316
5466,다바866103,36.29036329,127.3513299
5467,다바866104,36.29126484,127.3513281
5468,다바866105,36.29216638,127.3513264
5469,다바866106,36.29306793,127.3513247
5470,다바866107,36.29396948,127.351323
5471,다바866108,36.29487103,127.3513213
5472,다바866109,36.29577257,127.3513196
5473,다바866110,36.29667412,127.3513179
5474,다바866111,36.29757567,127.3513162
5475,다바866112,36.29847721,127.3513145
5476,다바866113,36.29937876,127.3513127
5477,다바866114,36.3002803,127.351311
5478,다바866115,36.30118185,127.3513093
5479,다바866116,36.3020834,127.3513076
5480,다바866117,36.30298494,127.3513059
5481,다바866118,36.30388649,127.3513042
5482,다바866119,36.30478803,127.3513025
5483,다바866120,36.30568958,127.3513008
5484,다바866121,36.30659112,127.3512991
5485,다바866122,36.30749267,127.3512973
5486,다바866123,36.30839421,127.3512956
5487,다바866124,36.30929576,127.3512939
5488,다바866125,36.3101973,127.3512922
5489,다바866126,36.31109885,127.3512905
5490,다바866127,36.31200039,127.3512888
5491,다바866128,36.31290194,127.3512871
5492,다바866129,36.31380348,127.3512854
5493,다바866130,36.31470502,127.3512836
5494,다바866131,36.31560657,127.3512819
5495,다바866132,36.31650811,127.3512802
5496,다바866133,36.31740966,127.3512785
5497,다바866134,36.3183112,127.3512768
5498,다바866135,36.31921274,127.3512751
5499,다바866136,36.32011429,127.3512734
5500,다바866137,36.32101583,127.3512717
5501,다바866138,36.32191737,127.3512699
5502,다바866139,36.32281891,127.3512682
5503,다바866140,36.32372046,127.3512665
5504,다바866141,36.324622,127.3512648
5505,다바866142,36.32552354,127.3512631
5506,다바866143,36.32642508,127.3512614
5507,다바866144,36.32732663,127.3512597
5508,다바866145,36.32822817,127.351258
